,amenity,brand,brand:wikidata,brand:wikipedia,cuisine,drive_through,name,latitude,longitude,id,shop,takeaway,note,addr:housenumber,addr:postcode,addr:street,internet_access,operator,source,addr:country,contact:website,created_by,addr:city,organic,wheelchair,name:en,name:es,wheelchair:description,old_name,alt_name,website,old_name:-2013,old_name:2013-2018,opening_hours,phone,wikidata,wikipedia,educamadrid:codigo_postal,educamadrid:distrito,educamadrid:municipio,educamadrid:nombre_via,educamadrid:numero_portal,educamadrid:tipo_via,delivery,outdoor_seating,atm,fuel:diesel,fuel:octane_95,fuel:octane_98,payment:coins,payment:maestro,payment:mastercard,payment:notes,payment:visa,payment:visa_debit,payment:visa_electron,fuel:GTL_diesel,contact:fax,contact:phone,payment:cash,payment:credit_cards,entrance,toilets:wheelchair,name:zh,delivery:covid19,opening_hours:covid19,takeaway:covid19,layer,diet:gluten_free,diet:vegan,diet:vegetarian,reservation,foot,level,addr:housename,int_name,opening_hours:es,drink:club-mate,description,addr:province,addr:state,old_name_1,operator:wikidata,operator:wikipedia,source:date,old_name1,short_name,designation,disused:shop,addr,name:pt,toilets,toilets:access,noname,contact:facebook,craft,contact:email,disused:amenity,drive_in,precio_menudia,internet_access:fee,phone:ES,payment:bitcoin,fixme,smoking,nohousenumber,payment:contactless,email,addr:subdistrict,access:covid19,drive_through:covid19,official_name,old_name_2,name:ru,payment:american_express,payment:diners_club,butcher,old_name:-1986,old_name:1986-2016,capacity,addr:ward,check_date,wheelchair:description:es,fair_trade,contact:twitter,changing_table,building,contact:cellphone,name:uk,addr:district,name:de,disused,source:url,source:web,payment:debit_cards,building:levels,payment:bancomat,payment:discover_card,payment:electronic_purses,payment:ep_avant,payment:ep_chipknip,payment:ep_geldkarte,payment:ep_mep,payment:girocard,payment:jcb,payment:laser,addr:unit,addr:place,payment:meal_voucher,bakery,payment:telephone_cards,payment:twyp,name:ja,beacon:type,indoormark,payment:cards,start_date,name:it
67,,,,,,,,40.4224112,-3.7096572,184049626,convenience,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,La Plaza de DIA,Q58904673,,,,La Plaza de DIA,40.4343031,-3.8062873,248050670,supermarket,,,,28224,,,"Distribuidora Internacional de Alimentación, S.A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,Molinaseca,40.4337478,-3.8053260,248050672,supermarket,,,,,,,,,,,Potlatch 0.10f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,Hipercor Campo de las Naciones,40.4563958,-3.6178172,252937475,supermarket,,,50,28042,Avenida de los Andes,,,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,La Plaza de DIA,Q58904673,,,,La Plaza de DIA,40.4447687,-3.6341303,255259371,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,Alcampo,Q2832081,es:Alcampo,,,Alcampo,40.4010987,-3.7078561,255928145,supermarket,,,,,,,,,,,,,,,,,,,,,Supermercados de Madrid,Supermercado Simply Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,Supersol,Q62073427,,,,Supersol,40.4339580,-3.7982950,258521900,supermarket,,,,,,,,,,,,,,,,,,,,,,,Mo-Su 09:00-22:00,+34 902246346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,Dia & Go,Q925132,es:Supermercados DIA,,,Dia & Go,40.4445042,-3.7866978,258521901,supermarket,,,27,28023,Avenida de Europa,,,,ES,,,Pozuelo de Alarcón,,,,,,,,,,,Mo-Su 08:30-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,Molinaseca,40.4512825,-3.7849937,258522177,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,Supersol,Q62073427,,,,Supersol,40.4769606,-3.8531132,261592569,supermarket,,,26,,Travesía de Navaluenga,,,,,,,Majadahonda,,,,,,Supercor Exprés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,Supercor,Q6135841,es:Supercor,,,Supercor Exprés,40.4473921,-3.7846734,262094394,convenience,,,,,,,,,,,,,,yes,,,,OpenCor,,http://www.opencor.es/,,,08:30-24:00,+34 91 740 00 75,Q7096488,es:Opencor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,fast_food,Burger King,Q177054,en:Burger King,burger,,Burger King,40.4787289,-3.7062308,262353392,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,fast_food,McDonald's,Q38076,en:McDonald's,burger,,McDonald's,40.4793976,-3.7075265,262353445,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,Dia,Q925132,es:Supermercados DIA,,,Dia,40.5044401,-3.6768216,262612557,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,Supercor,Q6135841,es:Supercor,,,Supercor Exprés,40.4647933,-3.7841258,264343217,convenience,,,,,,,,,,,,,,limited,,,,Opencor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,Carrefour,Q217599,fr:Carrefour (enseigne),,,Carrefour,40.3863802,-3.7643136,265984566,supermarket,,,58,28044,Avenida de los Poblados,,Carrefour,,,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,fast_food,,,,,,Spicy Grill & Pizza,40.4193384,-3.7080248,266170054,,,,,,,,,,,,,,,,,,,Centro Europeo de Estudios Profesionales II,,,,,,,,,28013,Centro,Madrid,De Los Ángeles,16,Costanilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,Carrefour Express,Q2940190,fr:Carrefour Express,,,Carrefour Express,40.4456908,-3.7882566,266171705,convenience,,,36,,Avenida de Europa,,Carrefour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,Supermercado Las Lomas,40.4403051,-3.8996511,266274186,supermarket,,,,,,,,,,,Potlatch 0.10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,marketplace,,,,,,,40.4315780,-3.8990678,266275365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,La Plaza de DIA,Q58904673,,,,La Plaza de DIA,40.4136680,-3.8981409,266822557,supermarket,,,,,,,DIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,fast_food,McDonald's,Q38076,en:McDonald's,burger;american,yes,McDonald's,40.3488029,-3.8508369,268378914,,yes,,,,,,McDonalds,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,Dia,Q925132,es:Supermercados DIA,,,Dia,40.3998038,-3.8973887,274239329,supermarket,,,,28660,,,,,,,,Boadilla del Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,fast_food,McDonald's,Q38076,en:McDonald's,burger,,McDonald's,40.5084976,-3.6783821,283566353,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,40.4888193,-3.6506748,283613347,convenience,,,26,28050,Calle del Príncipe Carlos,,,,ES,,,Madrid,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,Ahorramás,Q58221883,,,,Ahorramás,40.5065419,-3.6758292,283626787,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,Hiper Usera,40.5476819,-3.6531771,285901095,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,fuel,BP,,,,,ESVISA II,40.6288642,-3.9952037,287009606,convenience,,,,,,,,mytic 20080811,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,fuel,Repsol,Q174747,es:Repsol,,,Repsol,40.4610513,-3.7578375,287009861,convenience,,,,,,,Repsol,mytic 20080811,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,yes,yes,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,fast_food,Burger King,Q177054,en:Burger King,burger,,Burger King,40.5902284,-3.5820056,292354225,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,Zurita e Hidalgo,40.5034299,-3.6783171,296518444,butcher,,,14,,Calle de Burguete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,Jao Chan,40.4842487,-3.6949842,298396500,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,40.4841610,-3.6950594,298397511,butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,Mercadona,Q377705,en:Mercadona,,,Mercadona,40.3158644,-3.7356711,299647728,supermarket,,,,,,,,,,https://www.mercadona.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,Aldi,Q125054,en:Aldi,,,Aldi,40.3161279,-3.7354380,299647730,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,fast_food,Burger King,Q177054,en:Burger King,burger,,Burger King,40.5100590,-3.6906699,299938277,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,fast_food,,,,,,Delina's,40.4266834,-3.6895046,300750923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,40.4978089,-3.6894780,301612425,bakery,,,,,,,,,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,fast_food,McDonald's,Q38076,en:McDonald's,burger,,McDonald's,40.4474387,-3.7041367,302786465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,fast_food,Burger King,Q177054,en:Burger King,burger,,Burger King,40.4579120,-3.7009192,302790436,,yes,,222,28020,Calle de Bravo Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,Supercor,Q6135841,es:Supercor,,,Supercor,40.6021936,-3.7145294,304510682,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,Ahorramás,Q58221883,,,,Ahorramás,40.4037012,-3.7078934,306095241,supermarket,,,,,,,,,,,,,,,,,,Supermercado De Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,Dia,Q925132,es:Supermercados DIA,,,Dia,40.3991563,-3.7081825,306095243,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,Prima Prix,40.3948613,-3.6958532,306095244,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,Carrefour,Q217599,fr:Carrefour (enseigne),,,Carrefour,40.4519859,-3.8685624,306457008,supermarket,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,Aldi,Q125054,en:Aldi,,,Aldi,40.4561572,-3.8672767,306543491,supermarket,,,,,,,,,,,,,,yes,,,,Sánchez Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,Alcampo,Q2832081,es:Alcampo,,,Alcampo,40.3038227,-3.8322325,308227863,supermarket,,,,,,,,,,,,,,yes,,,,,,,,,Mo-Su 10:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,fast_food,,,,,,Rodilla,40.5082246,-3.6711726,308876513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,Supersol,Q62073427,,,,Supersol,40.4432086,-3.6528964,311973203,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,Supercor,Q6135841,es:Supercor,,,Supercor Exprés,40.4159015,-3.6766250,311976936,convenience,,,86,28009,Calle de Narváez,,,,ES,http://www.opencor.es,,Madrid,,yes,,,,Opencor,,,,,Mo-Su 08:00-02:00,,,,,,,,,,,,,,,,,,,,,,,,+34 91 4008397,+34 91 4008396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,Dia,Q925132,es:Supermercados DIA,,,Dia,40.4605988,-3.8660486,315343649,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,Mercadona,Q377705,en:Mercadona,,,Mercadona,40.3316298,-3.8560718,323158035,supermarket,,,,,,,,,,https://www.mercadona.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,fast_food,,,,,,Cervecería Sapama,40.4406907,-3.6424732,324407542,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,fast_food,,,,,,Cervecería El Acueducto,40.4382887,-3.6412092,324407544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,Ahorramás,Q58221883,,,,Ahorramás,40.4409269,-3.6427108,325067635,supermarket,,,57,28027,Calle de José del Hierro,,AhorraMas,,,,,Madrid,,yes,,,,,,https://www.ahorramas.com/,,,"Mo-Sa 10:00-15:00,17:00-20:00",+34 913 67 59 09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,fast_food,Telepizza,Q2699863,Telepizza,,,Telepizza,40.4328570,-3.6797613,327476846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,fast_food,Burger King,Q177054,en:Burger King,burger,,Burger King,40.4344125,-3.6745991,327528975,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,Dia,Q925132,es:Supermercados DIA,,,Dia,40.4333270,-3.6751848,327529454,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,Dia,Q925132,es:Supermercados DIA,,,Dia,40.4403767,-3.6623673,327548071,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,marketplace,,,,,,,40.4240698,-3.6760222,330974833,market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,fast_food,Burger King,Q177054,en:Burger King,burger,,Burger King,40.4549765,-3.8740624,332074128,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,fast_food,McDonald's,Q38076,en:McDonald's,burger,,McDonald's,40.4558386,-3.8733539,332074129,,,,,,Calle Fresa,wlan,,,,,,,,yes,,,,,,https://mcdonalds.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,fast_food,McDonald's,Q38076,en:McDonald's,burger,,McDonald's,40.4534661,-3.8676029,332074130,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
